time;Y
00:00,4;2,04165
00:00,4;2,050143
00:00,4;2,058503
00:00,4;2,066703
00:00,4;2,074716
00:00,4;2,082515
00:00,4;2,090073
00:00,4;2,097367
00:00,4;2,104372
00:00,4;2,111065
00:00,4;2,117423
00:00,4;2,123426
00:00,4;2,129053
00:00,4;2,134285
00:00,4;2,139106
00:00,4;2,1435
00:00,4;2,147451
00:00,4;2,150946
00:00,4;2,153973
00:00,4;2,156523
00:00,4;2,158587
00:00,4;2,160157
00:00,4;2,161228
00:00,4;2,161796
00:00,4;2,161859
00:00,4;2,161417
00:00,4;2,16047
00:00,4;2,159022
00:00,4;2,157076
00:00,4;2,154639
00:00,4;2,151719
00:00,4;2,148324
00:00,4;2,144465
00:00,4;2,140154
00:00,4;2,135406
00:00,4;2,130236
00:00,4;2,124659
00:00,4;2,118694
00:00,4;2,112361
00:00,4;2,105678
00:00,4;2,098669
00:00,4;2,091354
00:00,4;2,083759
00:00,4;2,075907
00:00,4;2,067824
00:00,4;2,059536
00:00,4;2,051069
00:00,4;2,042451
00:00,4;2,033709
00:00,4;2,024873
00:00,4;2,01597
00:00,4;2,007029
00:00,4;1,998079
00:00,4;1,989149
00:00,4;1,980268
00:00,4;1,971465
00:00,4;1,962767
00:00,4;1,954204
00:00,4;1,945802
00:00,4;1,937589
00:00,4;1,929591
00:00,4;1,921835
00:00,4;1,914345
00:00,4;1,907145
00:00,4;1,900259
00:00,4;1,893709
00:00,4;1,887515
00:00,4;1,881699
00:00,4;1,876278
00:00,4;1,87127
00:00,4;1,866692
00:00,4;1,862557
00:00,4;1,85888
00:00,4;1,855671
00:00,4;1,852941
00:00,4;1,8507
00:00,4;1,848953
00:00,4;1,847706
00:00,4;1,846963
00:00,4;1,846727
00:00,4;1,846998
00:00,4;1,847775
00:00,4;1,849055
00:00,4;1,850833
00:00,4;1,853104
00:00,4;1,85586
00:00,4;1,859092
00:00,4;1,862789
00:00,4;1,866939
00:00,4;1,871528
00:00,4;1,876542
00:00,4;1,881962
00:00,4;1,887772
00:00,4;1,893953
00:00,4;1,900483
00:00,4;1,907342
00:00,4;1,914507
00:00,4;1,921955
00:00,4;1,92966
00:00,4;1,937598
00:00,4;1,945743
00:00,4;1,954068
00:00,4;1,962545
00:00,4;1,971147
00:00,4;1,979846
00:00,4;1,988612
00:00,4;1,997418
00:00,4;2,006234
00:00,4;2,015032
00:00,4;2,023782
00:00,4;2,032456
00:00,4;2,041025
00:00,4;2,049462
00:00,4;2,057738
00:00,4;2,065828
00:00,4;2,073703
00:00,4;2,081338
00:00,4;2,088708
00:00,4;2,09579
00:00,4;2,102559
00:00,4;2,108994
00:00,4;2,115073
00:00,4;2,120777
00:00,4;2,126087
00:00,4;2,130985
00:00,4;2,135455
00:00,4;2,139483
00:00,4;2,143055
00:00,4;2,146159
00:00,4;2,148786
00:00,4;2,150927
00:00,4;2,152574
00:00,4;2,153722
00:00,4;2,154367
00:00,4;2,154508
00:00,4;2,154143
00:00,4;2,153273
00:00,4;2,151902
00:00,4;2,150034
00:00,4;2,147674
00:00,4;2,144831
00:00,4;2,141513
00:00,4;2,137732
00:00,4;2,133499
00:00,4;2,128828
00:00,4;2,123735
00:00,4;2,118236
00:00,4;2,112349
00:00,4;2,106093
00:00,4;2,099488
00:00,4;2,092556
00:00,4;2,085319
00:00,4;2,077802
00:00,4;2,070028
00:00,4;2,062022
00:00,4;2,053812
00:00,4;2,045423
00:00,4;2,036882
00:00,4;2,028219
00:00,4;2,01946
00:00,4;2,010635
00:00,4;2,001772
00:00,4;1,9929
00:00,4;1,984049
00:00,4;1,975246
00:00,4;1,96652
00:00,4;1,957901
00:00,4;1,949415
00:00,4;1,941091
00:00,4;1,932956
00:00,4;1,925037
00:00,4;1,917359
00:00,4;1,909947
00:00,4;1,902825
00:00,4;1,896017
00:00,4;1,889545
00:00,4;1,88343
00:00,4;1,877692
00:00,4;1,872349
00:00,4;1,86742
00:00,4;1,86292
00:00,4;1,858864
00:00,4;1,855264
00:00,4;1,852134
00:00,4;1,849483
00:00,4;1,847319
00:00,4;1,845651
00:00,4;1,844483
00:00,4;1,843818
00:00,4;1,843661
00:00,4;1,84401
00:00,4;1,844865
00:00,4;1,846223
00:00,4;1,84808
00:00,4;1,85043
00:00,4;1,853265
00:00,4;1,856575
00:00,4;1,860351
00:00,4;1,864579
00:00,4;1,869247
00:00,4;1,874339
00:00,4;1,879838
00:00,4;1,885727
00:00,4;1,891986
00:00,4;1,898595
00:00,4;1,905532
00:00,4;1,912776
00:00,4;1,920302
00:00,4;1,928086
00:00,4;1,936103
00:00,4;1,944327
00:00,4;1,95273
00:00,4;1,961286
00:00,4;1,969967
00:00,4;1,978744
00:00,4;1,987589
00:00,4;1,996473
00:00,4;2,005368
00:00,4;2,014244
00:00,4;2,023073
00:00,4;2,031826
00:00,4;2,040474
00:00,4;2,04899
00:00,4;2,057345
00:00,4;2,065513
00:00,4;2,073466
00:00,4;2,081181
00:00,4;2,08863
00:00,4;2,09579
00:00,4;2,102638
00:00,4;2,109152
00:00,4;2,11531
00:00,4;2,121092
00:00,4;2,12648
00:00,4;2,131457
00:00,4;2,136006
00:00,4;2,140112
00:00,4;2,143763
00:00,4;2,146946
00:00,4;2,149652
00:00,4;2,151871
00:00,4;2,153597
00:00,4;2,154824
00:00,4;2,155548
00:00,4;2,155767
00:00,4;2,155481
00:00,4;2,15469
00:00,4;2,153397
00:00,4;2,151608
00:00,4;2,149327
00:00,4;2,146562
00:00,4;2,143323
00:00,4;2,13962
00:00,4;2,135466
00:00,4;2,130874
00:00,4;2,125859
00:00,4;2,120439
00:00,4;2,11463
00:00,4;2,108453
00:00,4;2,101926
00:00,4;2,095073
00:00,4;2,087915
00:00,4;2,080476
00:00,4;2,07278
00:00,4;2,064853
00:00,4;2,056721
00:00,4;2,048411
00:00,4;2,039949
00:00,4;2,031364
00:00,4;2,022684
00:00,4;2,013937
00:00,4;2,005153
00:00,4;1,996359
00:00,4;1,987586
00:00,4;1,978861
00:00,4;1,970214
00:00,4;1,961673
00:00,4;1,953265
00:00,4;1,94502
00:00,4;1,936963
00:00,4;1,929122
00:00,4;1,921522
00:00,4;1,914188
00:00,4;1,907145
00:00,4;1,900415
00:00,4;1,894021
00:00,4;1,887984
00:00,4;1,882324
00:00,4;1,87706
00:00,4;1,872209
00:00,4;1,867787
00:00,4;1,863808
00:00,4;1,860287
00:00,4;1,857235
00:00,4;1,854661
00:00,4;1,852576
00:00,4;1,850985
00:00,4;1,849895
00:00,4;1,849309
00:00,4;1,849229
00:00,4;1,849656
00:00,4;1,850589
00:00,4;1,852025
00:00,4;1,85396
00:00,4;1,856387
00:00,4;1,8593
00:00,4;1,862688
00:00,4;1,866541
00:00,4;1,870847
00:00,4;1,875593
00:00,4;1,880762
00:00,4;1,886338
00:00,4;1,892305
00:00,4;1,898641
00:00,4;1,905328
00:00,4;1,912343
00:00,4;1,919664
00:00,4;1,927267
00:00,4;1,935129
00:00,4;1,943223
00:00,4;1,951524
00:00,4;1,960004
00:00,4;1,968638
00:00,4;1,977395
00:00,4;1,98625
00:00,4;1,995172
00:00,4;2,004134
00:00,4;2,013105
00:00,4;2,022059
00:00,4;2,030964
00:00,4;2,039794
00:00,4;2,048519
00:00,4;2,057112
00:00,4;2,065544
00:00,4;2,073788
00:00,4;2,081819
00:00,4;2,08961
00:00,4;2,097135
00:00,4;2,104372
00:00,4;2,111297
00:00,4;2,117887
00:00,4;2,124122
00:00,4;2,129981
00:00,4;2,135445
00:00,4;2,140498
00:00,4;2,145124
00:00,4;2,149306
00:00,4;2,153033
00:00,4;2,156293
00:00,4;2,159075
00:00,4;2,16137
00:00,4;2,163172
00:00,4;2,164475
00:00,4;2,165275
00:00,4;2,16557
00:00,4;2,16536
00:00,4;2,164645
00:00,4;2,163429
00:00,4;2,161715
00:00,4;2,159509
00:00,4;2,156821
00:00,4;2,153657
00:00,4;2,15003
00:00,4;2,145951
00:00,4;2,141435
00:00,4;2,136496
00:00,4;2,131151
00:00,4;2,125418
00:00,4;2,119316
00:00,4;2,112865
00:00,4;2,106087
00:00,4;2,099004
00:00,4;2,09164
00:00,4;2,084019
00:00,4;2,076168
00:00,4;2,068111
00:00,4;2,059875
00:00,4;2,051488
00:00,4;2,042978
00:00,4;2,034373
00:00,4;2,025701
00:00,4;2,016991
00:00,4;2,008272
00:00,4;1,999573
00:00,4;1,990923
00:00,4;1,982351
00:00,4;1,973884
00:00,4;1,965551
00:00,4;1,95738
00:00,4;1,949398
00:00,4;1,941631
00:00,4;1,934105
00:00,4;1,926845
00:00,4;1,919876
00:00,4;1,91322
00:00,4;1,9069
00:00,4;1,900937
00:00,4;1,895351
00:00,4;1,890161
00:00,4;1,885383
00:00,4;1,881035
00:00,4;1,87713
00:00,4;1,873682
00:00,4;1,870704
00:00,4;1,868204
00:00,4;1,866192
00:00,4;1,864674
00:00,4;1,863657
00:00,4;1,863144
00:00,4;1,863138
00:00,4;1,863638
00:00,4;1,864644
00:00,4;1,866153
00:00,4;1,868161
00:00,4;1,870661
00:00,4;1,873646
00:00,4;1,877107
00:00,4;1,881033
00:00,4;1,885412
00:00,4;1,890229
00:00,4;1,895471
00:00,4;1,90112
00:00,4;1,907159
00:00,4;1,913567
00:00,4;1,920326
00:00,4;1,927414
00:00,4;1,934807
00:00,4;1,942482
00:00,4;1,950416
00:00,4;1,958582
00:00,4;1,966954
00:00,4;1,975507
00:00,4;1,984211
00:00,4;1,993041
00:00,4;2,001967
00:00,4;2,010961
00:00,4;2,019993
00:00,4;2,029037
00:00,4;2,038061
00:00,4;2,047038
00:00,4;2,055939
00:00,4;2,064735
00:00,4;2,073398
00:00,4;2,081901
00:00,4;2,090217
00:00,4;2,098318
00:00,4;2,10618
00:00,4;2,113776
00:00,4;2,121083
00:00,4;2,128079
00:00,4;2,134739
00:00,4;2,141044
00:00,4;2,146973
00:00,4;2,152508
00:00,4;2,157631
00:00,4;2,162327
00:00,4;2,166579
00:00,4;2,170376
00:00,4;2,173705
00:00,4;2,176557
00:00,4;2,178922
00:00,4;2,180794
00:00,4;2,182166
00:00,4;2,183036
00:00,4;2,1834
00:00,4;2,183259
00:00,4;2,182613
00:00,4;2,181466
00:00,4;2,179821
00:00,4;2,177685
00:00,4;2,175065
00:00,4;2,17197
00:00,4;2,168412
00:00,4;2,164402
00:00,4;2,159954
00:00,4;2,155083
00:00,4;2,149807
00:00,4;2,144142
00:00,4;2,138108
00:00,4;2,131725
00:00,4;2,125015
00:00,4;2,118
00:00,4;2,110704
00:00,4;2,103151
00:00,4;2,095367
00:00,4;2,087378
00:00,4;2,07921
00:00,4;2,07089
00:00,4;2,062448
00:00,4;2,053909
00:00,4;2,045305
00:00,4;2,036662
00:00,4;2,02801
00:00,4;2,019378
00:00,4;2,010795
00:00,4;2,002289
00:00,4;1,993889
00:00,4;1,985623
00:00,4;1,977519
00:00,4;1,969603
00:00,4;1,961902
00:00,4;1,954442
00:00,4;1,947249
00:00,4;1,940346
00:00,4;1,933756
00:00,4;1,927502
00:00,4;1,921605
00:00,4;1,916084
00:00,4;1,910959
00:00,4;1,906247
00:00,4;1,901964
00:00,4;1,898125
00:00,4;1,894743
00:00,4;1,891829
00:00,4;1,889394
00:00,4;1,887447
00:00,4;1,885995
00:00,4;1,885042
00:00,4;1,884594
00:00,4;1,884652
00:00,4;1,885217
00:00,4;1,886287
00:00,4;1,88786
00:00,4;1,889932
00:00,4;1,892497
00:00,4;1,895546
00:00,4;1,899071
00:00,4;1,90306
00:00,4;1,907503
00:00,4;1,912384
00:00,4;1,91769
00:00,4;1,923402
00:00,4;1,929504
00:00,4;1,935976
00:00,4;1,942798
00:00,4;1,949948
00:00,4;1,957404
00:00,4;1,965143
00:00,4;1,973139
00:00,4;1,981368
00:00,4;1,989803
00:00,4;1,998418
00:00,4;2,007185
00:00,4;2,016076
00:00,4;2,025064
00:00,4;2,03412
00:00,4;2,043215
00:00,4;2,05232
00:00,4;2,061406
00:00,4;2,070445
00:00,4;2,079407
00:00,4;2,088265
00:00,4;2,096989
00:00,4;2,105554
00:00,4;2,11393
00:00,4;2,122093
00:00,4;2,130015
00:00,4;2,137672
00:00,4;2,14504
00:00,4;2,152096
00:00,4;2,158817
00:00,4;2,165182
00:00,4;2,171172
00:00,4;2,176767
00:00,4;2,18195
00:00,4;2,186705
00:00,4;2,191018
00:00,4;2,194875
00:00,4;2,198264
00:00,4;2,201175
00:00,4;2,203599
00:00,4;2,20553
00:00,4;2,206962
00:00,4;2,20789
00:00,4;2,208314
00:00,4;2,208231
00:00,4;2,207645
00:00,4;2,206556
00:00,4;2,204969
00:00,4;2,202892
00:00,4;2,20033
00:00,4;2,197294
00:00,4;2,193793
00:00,4;2,189841
00:00,4;2,185451
00:00,4;2,180639
00:00,4;2,17542
00:00,4;2,169812
00:00,4;2,163836
00:00,4;2,15751
00:00,4;2,150857
00:00,4;2,1439
00:00,4;2,136661
00:00,4;2,129165
00:00,4;2,121437
00:00,4;2,113505
00:00,4;2,105393
00:00,4;2,09713
00:00,4;2,088744
00:00,4;2,080262
00:00,4;2,071713
00:00,4;2,063126
00:00,4;2,05453
00:00,4;2,045954
00:00,4;2,037427
00:00,4;2,028976
00:00,4;2,020632
00:00,4;2,012421
00:00,4;2,004371
00:00,4;1,99651
00:00,4;1,988865
00:00,4;1,98146
00:00,4;1,974321
00:00,4;1,967472
00:00,4;1,960937
00:00,4;1,954737
00:00,4;1,948894
00:00,4;1,943428
00:00,4;1,938357
00:00,4;1,933699
00:00,4;1,929469
00:00,4;1,925684
00:00,4;1,922355
00:00,4;1,919494
00:00,4;1,917113
00:00,4;1,915219
00:00,4;1,913819
00:00,4;1,91292
00:00,4;1,912524
00:00,4;1,912635
00:00,4;1,913252
00:00,4;1,914375
00:00,4;1,916
00:00,4;1,918124
00:00,4;1,920741
00:00,4;1,923842
00:00,4;1,927418
00:00,4;1,93146
00:00,4;1,935954
00:00,4;1,940887
00:00,4;1,946243
00:00,4;1,952007
00:00,4;1,95816
00:00,4;1,964682
00:00,4;1,971555
00:00,4;1,978756
00:00,4;1,986263
00:00,4;1,994051
00:00,4;2,002098
00:00,4;2,010377
00:00,4;2,018862
00:00,4;2,027526
00:00,4;2,036343
00:00,4;2,045285
00:00,4;2,054322
00:00,4;2,063427
00:00,4;2,072571
00:00,4;2,081725
00:00,4;2,090861
00:00,4;2,099948
00:00,4;2,108959
00:00,4;2,117865
00:00,4;2,126638
00:00,4;2,135251
00:00,4;2,143675
00:00,4;2,151886
00:00,4;2,159856
00:00,4;2,167561
00:00,4;2,174977
00:00,4;2,18208
00:00,4;2,188849
00:00,4;2,195261
00:00,4;2,201298
00:00,4;2,20694
00:00,4;2,21217
00:00,4;2,216972
00:00,4;2,221331
00:00,4;2,225234
00:00,4;2,22867
00:00,4;2,231627
00:00,4;2,234097
00:00,4;2,236074
00:00,4;2,237552
00:00,4;2,238526
00:00,4;2,238995
00:00,4;2,238958
00:00,4;2,238416
00:00,4;2,237373
00:00,4;2,235831
00:00,4;2,233799
00:00,4;2,231282
00:00,4;2,22829
00:00,4;2,224834
00:00,4;2,220926
00:00,4;2,21658
00:00,4;2,211812
00:00,4;2,206637
00:00,4;2,201073
00:00,4;2,19514
00:00,4;2,188858
00:00,4;2,182249
00:00,4;2,175334
00:00,4;2,168138
00:00,4;2,160685
00:00,4;2,153001
00:00,4;2,145111
00:00,4;2,137042
00:00,4;2,128821
00:00,4;2,120477
00:00,4;2,112037
00:00,4;2,10353
00:00,4;2,094985
00:00,4;2,086431
00:00,4;2,077897
00:00,4;2,06941
00:00,4;2,061001
00:00,4;2,052698
00:00,4;2,044528
00:00,4;2,036519
00:00,4;2,028699
00:00,4;2,021094
00:00,4;2,01373
00:00,4;2,006631
00:00,4;1,999822
00:00,4;1,993327
00:00,4;1,987167
00:00,4;1,981364
00:00,4;1,975937
00:00,4;1,970906
00:00,4;1,966287
00:00,4;1,962096
00:00,4;1,95835
00:00,4;1,95506
00:00,4;1,952238
00:00,4;1,949895
00:00,4;1,948039
00:00,4;1,946678
00:00,4;1,945817
00:00,4;1,94546
00:00,4;1,945608
00:00,4;1,946263
00:00,4;1,947423
00:00,4;1,949086
00:00,4;1,951247
00:00,4;1,953901
00:00,4;1,957039
00:00,4;1,960652
00:00,4;1,96473
00:00,4;1,969261
00:00,4;1,97423
00:00,4;1,979623
00:00,4;1,985422
00:00,4;1,991611
00:00,4;1,99817
00:00,4;2,005078
00:00,4;2,012315
00:00,4;2,019857
00:00,4;2,027681
00:00,4;2,035762
00:00,4;2,044076
00:00,4;2,052596
00:00,4;2,061295
00:00,4;2,070147
00:00,4;2,079122
00:00,4;2,088194
00:00,4;2,097333
00:00,4;2,106511
00:00,4;2,115699
00:00,4;2,124868
00:00,4;2,133988
00:00,4;2,143033
00:00,4;2,151972
00:00,4;2,160778
00:00,4;2,169423
00:00,4;2,177881
00:00,4;2,186124
00:00,4;2,194127
00:00,4;2,201864
00:00,4;2,209312
00:00,4;2,216447
00:00,4;2,223247
00:00,4;2,229691
00:00,4;2,235759
00:00,4;2,241433
00:00,4;2,246694
00:00,4;2,251527
00:00,4;2,255917
00:00,4;2,259851
00:00,4;2,263317
00:00,4;2,266305
00:00,4;2,268805
00:00,4;2,270812
00:00,4;2,27232
00:00,4;2,273324
00:00,4;2,273823
00:00,4;2,273815
00:00,4;2,273303
00:00,4;2,272288
00:00,4;2,270776
00:00,4;2,268772
00:00,4;2,266284
00:00,4;2,263321
00:00,4;2,259893
00:00,4;2,256014
00:00,4;2,251696
00:00,4;2,246955
00:00,4;2,241808
00:00,4;2,236272
00:00,4;2,230367
00:00,4;2,224112
00:00,4;2,21753
00:00,4;2,210642
00:00,4;2,203473
00:00,4;2,196047
00:00,4;2,188389
00:00,4;2,180526
00:00,4;2,172483
00:00,4;2,164288
00:00,4;2,15597
00:00,4;2,147556
00:00,4;2,139075
00:00,4;2,130556
00:00,4;2,122027
00:00,4;2,113517
00:00,4;2,105056
00:00,4;2,096672
00:00,4;2,088393
00:00,4;2,080248
00:00,4;2,072264
00:00,4;2,064468
00:00,4;2,056887
00:00,4;2,049546
00:00,4;2,042472
00:00,4;2,035687
00:00,4;2,029215
00:00,4;2,023078
00:00,4;2,017298
00:00,4;2,011894
00:00,4;2,006885
00:00,4;2,002289
00:00,4;1,998121
00:00,4;1,994397
00:00,4;1,991129
00:00,4;1,98833
00:00,4;1,986009
00:00,4;1,984175
00:00,4;1,982835
00:00,4;1,981995
00:00,4;1,981659
00:00,4;1,981828
00:00,4;1,982504
00:00,4;1,983685
00:00,4;1,985369
00:00,4;1,987551
00:00,4;1,990224
00:00,4;1,993382
00:00,4;1,997016
00:00,4;2,001114
00:00,4;2,005664
00:00,4;2,010653
00:00,4;2,016065
00:00,4;2,021884
00:00,4;2,028091
00:00,4;2,034669
00:00,4;2,041596
00:00,4;2,048851
00:00,4;2,056411
00:00,4;2,064254
00:00,4;2,072353
00:00,4;2,080685
00:00,4;2,089222
00:00,4;2,097939
00:00,4;2,106808
00:00,4;2,115801
00:00,4;2,12489
00:00,4;2,134046
00:00,4;2,143241
00:00,4;2,152445
00:00,4;2,16163
00:00,4;2,170767
00:00,4;2,179828
00:00,4;2,188783
00:00,4;2,197605
00:00,4;2,206266
00:00,4;2,214739
00:00,4;2,222997
00:00,4;2,231015
00:00,4;2,238767
00:00,4;2,24623
00:00,4;2,25338
00:00,4;2,260195
00:00,4;2,266653
00:00,4;2,272735
00:00,4;2,278423
00:00,4;2,283698
00:00,4;2,288545
00:00,4;2,292948
00:00,4;2,296895
00:00,4;2,300375
00:00,4;2,303375
00:00,4;2,305889
00:00,4;2,307909
00:00,4;2,309429
00:00,4;2,310445
00:00,4;2,310956
00:00,4;2,310961
00:00,4;2,31046
00:00,4;2,309458
00:00,4;2,307957
00:00,4;2,305964
00:00,4;2,303487
00:00,4;2,300535
00:00,4;2,297119
00:00,4;2,29325
00:00,4;2,288943
00:00,4;2,284213
00:00,4;2,279076
00:00,4;2,27355
00:00,4;2,267654
00:00,4;2,26141
00:00,4;2,254837
00:00,4;2,247959
00:00,4;2,240799
00:00,4;2,233382
00:00,4;2,225733
00:00,4;2,217878
00:00,4;2,209844
00:00,4;2,201658
00:00,4;2,193348
00:00,4;2,184942
00:00,4;2,176469
00:00,4;2,167958
00:00,4;2,159437
00:00,4;2,150935
00:00,4;2,142481
00:00,4;2,134104
00:00,4;2,125832
00:00,4;2,117693
00:00,4;2,109716
00:00,4;2,101926
00:00,4;2,094352
00:00,4;2,087017
00:00,4;2,079949
00:00,4;2,07317
00:00,4;2,066703
00:00,4;2,060572
00:00,4;2,054798
00:00,4;2,049399
00:00,4;2,044395
00:00,4;2,039804
00:00,4;2,035641
00:00,4;2,031921
00:00,4;2,028657
00:00,4;2,025862
00:00,4;2,023545
00:00,4;2,021715
00:00,4;2,020379
00:00,4;2,019543
00:00,4;2,01921
00:00,4;2,019383
00:00,4;2,020062
00:00,4;2,021246
00:00,4;2,022932
00:00,4;2,025116
00:00,4;2,027792
00:00,4;2,030952
00:00,4;2,034588
00:00,4;2,038688
00:00,4;2,04324
00:00,4;2,04823
00:00,4;2,053643
00:00,4;2,059464
00:00,4;2,065672
00:00,4;2,072251
00:00,4;2,079179
00:00,4;2,086434
00:00,4;2,093995
00:00,4;2,101837
00:00,4;2,109937
00:00,4;2,118269
00:00,4;2,126806
00:00,4;2,135522
00:00,4;2,144391
00:00,4;2,153383
00:00,4;2,162471
00:00,4;2,171626
00:00,4;2,180819
00:00,4;2,190022
00:00,4;2,199206
00:00,4;2,208341
00:00,4;2,2174
00:00,4;2,226353
00:00,4;2,235173
00:00,4;2,243831
00:00,4;2,252302
00:00,4;2,260557
00:00,4;2,268572
00:00,4;2,276321
00:00,4;2,283781
00:00,4;2,290927
00:00,4;2,297739
00:00,4;2,304193
00:00,4;2,310272
00:00,4;2,315955
00:00,4;2,321226
00:00,4;2,326069
00:00,4;2,330468
00:00,4;2,33441
00:00,4;2,337884
00:00,4;2,34088
00:00,4;2,343389
00:00,4;2,345403
00:00,4;2,346917
00:00,4;2,347928
00:00,4;2,348433
00:00,4;2,348432
00:00,4;2,347925
00:00,4;2,346916
00:00,4;2,345409
00:00,4;2,34341
00:00,4;2,340926
00:00,4;2,337967
00:00,4;2,334543
00:00,4;2,330667
00:00,4;2,326353
00:00,4;2,321615
00:00,4;2,31647
00:00,4;2,310936
00:00,4;2,305032
00:00,4;2,298779
00:00,4;2,292198
00:00,4;2,285312
00:00,4;2,278143
00:00,4;2,270717
00:00,4;2,263059
00:00,4;2,255195
00:00,4;2,247151
00:00,4;2,238956
00:00,4;2,230636
00:00,4;2,22222
00:00,4;2,213737
00:00,4;2,205215
00:00,4;2,196683
00:00,4;2,188171
00:00,4;2,179706
00:00,4;2,171318
00:00,4;2,163035
00:00,4;2,154886
00:00,4;2,146897
00:00,4;2,139096
00:00,4;2,131509
00:00,4;2,124163
00:00,4;2,117082
00:00,4;2,110291
00:00,4;2,103812
00:00,4;2,097669
00:00,4;2,091881
00:00,4;2,08647
00:00,4;2,081453
00:00,4;2,076848
00:00,4;2,072672
00:00,4;2,068938
00:00,4;2,065661
00:00,4;2,062852
00:00,4;2,060521
00:00,4;2,058677
00:00,4;2,057327
00:00,4;2,056476
00:00,4;2,056128
00:00,4;2,056286
00:00,4;2,05695
00:00,4;2,058119
00:00,4;2,05979
00:00,4;2,061958
00:00,4;2,064619
00:00,4;2,067763
00:00,4;2,071383
00:00,4;2,075467
00:00,4;2,080002
00:00,4;2,084976
00:00,4;2,090373
00:00,4;2,096176
00:00,4;2,102368
00:00,4;2,10893
00:00,4;2,11584
00:00,4;2,123078
00:00,4;2,130622
00:00,4;2,138446
00:00,4;2,146528
00:00,4;2,154842
00:00,4;2,163361
00:00,4;2,172059
00:00,4;2,180908
00:00,4;2,189882
00:00,4;2,198951
00:00,4;2,208087
00:00,4;2,217261
00:00,4;2,226445
00:00,4;2,235609
00:00,4;2,244725
00:00,4;2,253764
00:00,4;2,262697
00:00,4;2,271496
00:00,4;2,280135
00:00,4;2,288585
00:00,4;2,296819
00:00,4;2,304814
00:00,4;2,312542
00:00,4;2,31998
00:00,4;2,327106
00:00,4;2,333895
00:00,4;2,340329
00:00,4;2,346385
00:00,4;2,352047
00:00,4;2,357296
00:00,4;2,362116
00:00,4;2,366493
00:00,4;2,370413
00:00,4;2,373864
00:00,4;2,376837
00:00,4;2,379323
00:00,4;2,381314
00:00,4;2,382805
00:00,4;2,383792
00:00,4;2,384274
00:00,4;2,384249
00:00,4;2,383718
00:00,4;2,382685
00:00,4;2,381154
00:00,4;2,37913
00:00,4;2,376621
00:00,4;2,373638
00:00,4;2,370189
00:00,4;2,366288
00:00,4;2,361948
00:00,4;2,357185
00:00,4;2,352015
00:00,4;2,346455
00:00,4;2,340526
00:00,4;2,334247
00:00,4;2,327639
00:00,4;2,320727
00:00,4;2,313532
00:00,4;2,306079
00:00,4;2,298394
00:00,4;2,290503
00:00,4;2,282432
00:00,4;2,27421
00:00,4;2,265863
00:00,4;2,257419
00:00,4;2,248909
00:00,4;2,240359
00:00,4;2,231799
00:00,4;2,223258
00:00,4;2,214766
00:00,4;2,206349
00:00,4;2,198038
00:00,4;2,189859
00:00,4;2,181841
00:00,4;2,174011
00:00,4;2,166396
00:00,4;2,15902
00:00,4;2,15191
00:00,4;2,145089
00:00,4;2,13858
00:00,4;2,132407
00:00,4;2,126589
00:00,4;2,121147
00:00,4;2,1161
00:00,4;2,111465
00:00,4;2,107258
00:00,4;2,103494
00:00,4;2,100185
00:00,4;2,097345
00:00,4;2,094982
00:00,4;2,093107
00:00,4;2,091725
00:00,4;2,090842
00:00,4;2,090463
00:00,4;2,090589
00:00,4;2,09122
00:00,4;2,092357
00:00,4;2,093995
00:00,4;2,096131
00:00,4;2,098759
00:00,4;2,10187
00:00,4;2,105457
00:00,4;2,109507
00:00,4;2,114009
00:00,4;2,11895
00:00,4;2,124313
00:00,4;2,130082
00:00,4;2,13624
00:00,4;2,142767
00:00,4;2,149643
00:00,4;2,156847
00:00,4;2,164356
00:00,4;2,172146
00:00,4;2,180192
00:00,4;2,188471
00:00,4;2,196955
00:00,4;2,205618
00:00,4;2,214432
00:00,4;2,223369
00:00,4;2,232403
00:00,4;2,241503
00:00,4;2,250641
00:00,4;2,259788
00:00,4;2,268916
00:00,4;2,277995
00:00,4;2,286997
00:00,4;2,295894
00:00,4;2,304656
00:00,4;2,313258
00:00,4;2,32167
00:00,4;2,329868
00:00,4;2,337824
00:00,4;2,345515
00:00,4;2,352915
00:00,4;2,360003
00:00,4;2,366754
00:00,4;2,373149
00:00,4;2,379168
00:00,4;2,384791
00:00,4;2,390001
00:00,4;2,394782
00:00,4;2,39912
00:00,4;2,403001
00:00,4;2,406413
00:00,4;2,409346
00:00,4;2,411792
00:00,4;2,413744
00:00,4;2,415195
00:00,4;2,416142
00:00,4;2,416584
00:00,4;2,416518
00:00,4;2,415947
00:00,4;2,414874
00:00,4;2,413301
00:00,4;2,411237
00:00,4;2,408688
00:00,4;2,405663
00:00,4;2,402173
00:00,4;2,39823
00:00,4;2,393849
00:00,4;2,389044
00:00,4;2,383832
00:00,4;2,378231
00:00,4;2,372259
00:00,4;2,365938
00:00,4;2,359288
00:00,4;2,352333
00:00,4;2,345095
00:00,4;2,3376
00:00,4;2,329872
00:00,4;2,321938
00:00,4;2,313824
00:00,4;2,305558
00:00,4;2,297167
00:00,4;2,28868
00:00,4;2,280126
00:00,4;2,271532
00:00,4;2,262928
00:00,4;2,254343
00:00,4;2,245806
00:00,4;2,237345
00:00,4;2,228989
00:00,4;2,220766
00:00,4;2,212703
00:00,4;2,204828
00:00,4;2,197167
00:00,4;2,189747
